finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
020000048,CH GERONTOLOGIQUE,DGF,TAA,CH,T1,M1,C0,,"         4,3","         0,2","        7,86",                                      .z,                                      .z,           0,"        88,6",,,          31,,,,,,,,,         564,          18,           0,        1923,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           2,,,,,,,,,,    12443041,,     3412074,,,,           0,,,,     2913223,,    11879719,,,,     -250485,,     -192813,,      373258,,    10844352,,      792962,,     1161126,,     1130010,,       31117,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 1,Intervention  peau et tissu sous-cutané : 15,Trauma crâniens : 1,"Occlusions, sub-occlusions digestives : 0",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Rééducation - Convalescence : 1918,Soins palliatifs : 95,Troubles mentaux d'origine organique et retards mentaux : 166,"Névroses, psychoses et autres troubles mentaux : 61",Signes et symptômes : 24,          40,           0,           0,           0,           0,           9,"         5,5","         1,2",,,"      131,61","       20,92","       87,83",           1,           2,"       19,86","         4,5",,"         2,7",,"        63,4",,"         2,1",,"         7,9",,"         2,1",,"        80,2",,"        46,5",,"        34,7",,"        35,7",,"       144,3",,"        53,1",,"       1,532","       1,508",,,,,,,,,,,           0,,,"         1,1",          82,N. Calc.,93 - [90 - 95],94% - [86% - 98%],70% - [59% - 80%],65% - [53% - 75%],N. Conc.,N. Conc.,A,,,A,,,           0,,,,,,
020000055,CH NOUVION EN THIERACHE,DGF,TAA,CH,T1,M1,C0,,"        22,9","        2,08","       26,23",                                      .z,                                      .z,           0,"        70,4",,,          15,,,,,,,,,         363,          18,           0,           4,           0,           0,           0,           0,           0,           0,           0,           1,,           1,          29,,,,,,,,,,     7931236,,     2607017,,        2489,,           0,,        2489,,      925466,,     7609210,,     2061016,,     -133725,,      -68528,,      349452,,    10268295,,      246222,,     4473683,,      196931,,     4276752,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 4,"Occlusions, sub-occlusions digestives : 9","Bronchites, bronchiolites et asthme : 3",Intervention  peau et tissu sous-cutané : 1,Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Soins palliatifs : 77,"Névroses, psychoses et autres troubles mentaux : 23","Cardiopathies, valvulopathies : 44",Troubles mentaux d'origine organique et retards mentaux : 11,Infections respiratoires : 11,           1,          23,           2,           1,           0,"        3,58","         2,6","        0,27",,"        0,05","        65,7","        9,05","       38,79",           1,           1,"       15,86","         4,1",,"         3,9",,"        85,3",,"         0,7",,"         2,5",,           6,,"        62,9",,          61,,"         9,4",,"       214,6",,"        58,5",,"        48,1",,"       0,993","       1,177",,"        25,7","        15,1","         3,4","        17,2",,,,,,           0,,,          32,"         0,5",N. Calc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,D,,,C,           0,,"       644,4","        29,2",,,,,"         7,2"
020000063,CH DE SAINT QUENTIN,DGF,TAA,CH,T3,M4,C3,O3,"        12,7","        0,85","       11,51",                                      .z,                                      .z,"        46,2","        79,4","        82,5","        52,2",         295,          18,          11,          12,          53,         124,          30,          55,           1,       16354,        7257,        1861,        5154,        4661,         589,        7625,       16543,       15455,        2454,        1367,       10948,       37409,        5428,         141,           1,           1,,,           2,          12,           2,,     1252721,   181659133,,   123334806,,     8399975,,      998000,,     4395903,,    15540404,,   165960237,,   143612482,,     2343251,,      121600,,    10177263,,   202602001,,   115805832,,    22269386,,    23970954,,    -1701568,,           1,,Chirurgie du sein : 80,Cataracte : 562,Arthroscopie du genou : 236,Hernie enfant : 3,RTU prostate : 131,Hernie adulte y compris cœlioscopie : 187,"Chirurgies main, poignet : 1978","Arthroscopies, Biopsies ostéo-articulaires : 883",Cataractes : 562,"Amygdalectomies, VG, drains transT : 477","Chirurgies transurétrales, autres : 414",affections médicales du nouveau né : 1481,Endoscopies digestives avec ou sans anesthésie : 1198,Signes et symptômes : 964,Infections respiratoires : 826,"Autres Maladies immunitaires, du Sang, des Organes hémat : 585",           0,           0,           0,           0,           0,"      159,62","       96,67","       19,67","        8,26","        8,77","     1935,41","      235,57","     1316,53","       10,87","       95,96","      276,48","         8,6",,"         5,1",,"        21,8",,"        11,4",,"        61,6",,"         4,5",,"        72,3",,"        40,9",,"        52,7",,          49,,"       162,7",,"        50,7",,"       0,905","       1,012","       1,111","        27,5","        10,7","        15,9","        16,9",,       43801,      320373,"       25,68","       60,33","       39,11","       75,43","        70,6",          22,"        13,8",N. Calc.,77 - [72 - 82],50% - [39% - 61%],70% - [59% - 80%],36% - [26% - 48%],84 - [80 - 89],55% - [42% - 68%],B,B,B,C,          44,"     33792,3",      138859,"        19,3",           3,"         2,6","         6,6","         7,1",           0
020000071,HÔPITAL MAISON DE RETRAITE,DGF,TAA,CH,T1,M1,C0,,"        13,4","         2,5","       12,86",                                      .z,                                      .z,           0,"        56,3",,,          36,,,,,,,,,         478,          33,           0,          10,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          21,,,,,,,           0,,,,,     1869871,,,,           0,,        2478,,,,,,     3020802,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 20,"Occlusions, sub-occlusions digestives : 10",Intervention  peau et tissu sous-cutané : 2,Trauma crâniens : 0,"Bronchites, bronchiolites et asthme : 1",Toxicomanies et alcoolisme : 103,Soins palliatifs : 82,Signes et symptômes : 39,Troubles mentaux d'origine organique et retards mentaux : 18,Infections respiratoires : 30,,,,,,"        4,62","         3,7","         0,5",,,"        71,8","        9,84","       45,27","         0,5","        2,91","       13,28",,,,,,,,,,,,,,,,,,,,,,,,,"       1,659","       2,185",,"        57,2","        14,3",           0,"        38,3",,,,,,           0,,,"         1,3","        13,8",N. Calc.,35 - [33 - 38],39% - [28% - 51%],74% - [63% - 83%],30% - [20% - 41%],N. Conc.,N. Conc.,E,,,C,,,           0,"        53,5",,,,,           0
020000253,CH DE LAON,DGF,TAA,CH,T2,M2,C2,O3,           8,"        0,55","         9,1",                                      .z,                                      .z,"        66,8","        84,4","        77,1","        63,2",         149,          10,           4,           8,          12,          61,          11,          20,           4,        7611,        3015,        1257,        1941,        1665,         336,         925,           0,        5783,         821,         911,        4027,       28299,        1912,         121,           1,,,,,           5,           2,,      921646,    84626818,,    50669917,,     5716398,,      138659,,      294450,,     4028732,,    77427053,,    66944233,,     1471593,,      754171,,     5452076,,   104163805,,    61897868,,    27416384,,     9545914,,    17870470,,           1,,Chirurgie du sein : 6,Cataracte : 378,Arthroscopie du genou : 78,Hernie enfant : 2,RTU prostate : 82,Hernie adulte y compris cœlioscopie : 147,Cataractes : 379,"Chirurgies transurétrales, autres : 222",Chirurgies majeures orthopédiques (dont hanche et fémur : 287,"Amygdalectomies, VG, drains transT : 229",Hernies : 214,affections médicales du nouveau né : 945,Infections respiratoires : 474,Autres gastroentérites et maladies diverses du tube dige : 342,Symptômes digestifs : 362,"Infections reins et voies urinaires, lithiases : 313",          80,         113,          20,          75,         100,"      100,67","        59,4","       16,26",           8,"        7,39","      915,01","      133,64","      623,96","        4,07","       37,97","      115,37","         8,5",,           6,,"      -744,4",,"        11,4",,"        63,6",,"         4,1",,"        82,3",,"        34,1",,          45,,"       129,2",,         101,,"        59,2",,"       1,125","       1,177","       1,009","        25,7","        11,1","        15,8","        19,9",,       54119,      249260,"       18,77","       28,65","       35,58","       73,67","        68,8","        13,2",          76,N. Calc.,83 - [79 - 87],56% - [45% - 67%],69% - [57% - 79%],74% - [63% - 83%],80 - [76 - 84],98% - [91% - 99%],C,B,B,B,          38,"     17410,1","     55747,5","        34,4","         1,4","         2,3","         6,8","        12,9",           0
020000261,CH DE SOISSONS,DGF,TAA,CH,T3,M3,C2,O3,"        11,6","        0,86","       11,15",                                      .z,                                      .z,"        49,7","        73,2","        91,6","        47,5",         215,          12,           8,           8,          12,          53,          10,          50,,       11512,        3316,        1706,        1743,        1563,         672,        2859,           0,        9086,        1187,        1287,        4493,       35176,        1837,         131,           2,           1,,,,           4,           2,,     1222863,   109477638,,    66184604,,     2466520,,      244000,,       99106,,     3308875,,   101845539,,    81013723,,      276937,,     -863277,,     6168834,,   100140425,,    41418909,,    14369385,,    12147277,,     2222108,,           1,,Chirurgie du sein : 65,Cataracte : 303,Arthroscopie du genou : 134,Hernie enfant : 0,RTU prostate : 53,Hernie adulte y compris cœlioscopie : 193,Chirurgies majeures orthopédiques (dont hanche et fémur : 335,Cataractes : 304,Hernies : 254,Traumatismes du bassin et des membres : 199,Chirurgies utérus / annexes : 209,affections médicales du nouveau né : 1320,Signes et symptômes : 642,Symptômes digestifs : 425,Infections respiratoires : 444,Explorations nocturnes et apparentées : 497,,,,,,"      125,08","       80,66","       15,82",           6,          10,"      937,94","       99,42","      637,98","       11,21","        42,1","      147,23",           7,,"         5,5",,          79,,"         6,7",,"        44,9",,"         1,8",,"        77,8",,"        40,8",,"        43,5",,"        51,5",,"       136,2",,"        43,5",,"       0,881","       0,998","       1,028","        34,9","        12,5","        14,1",          16,,       78389,      369959,"       17,79","       85,26","       32,03","       67,84",          71,"         3,1",          76,N. Calc.,85 - [81 - 89],45% - [34% - 57%],85% - [75% - 92%],64% - [52% - 74%],66 - [63 - 69],80% - [68% - 89%],A,B,B,B,          51,"     23613,5","     69361,4","        29,2","         1,7","         1,5",,,"         1,1"
020000287,CH DE CHAUNY,DGF,TAA,CH,T2,M2,C2,O2,           8,"        0,49","        8,89",                                      .z,                                      .z,"        38,1","        79,8",          69,"        54,2",         125,          12,           6,,           8,          25,          29,          25,           0,        6384,        1434,         996,        3773,        2211,         340,        1269,           0,           0,         114,         824,        2980,       14717,        2398,          88,           1,,,,,           4,           1,,      477032,,,    30809409,,,,       32000,,       53420,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 34,Cataracte : 532,Arthroscopie du genou : 38,Hernie enfant : 4,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 66,Cataractes : 532,actes ORL et stomato divers : 339,"Amygdalectomies, VG, drains transT : 287",Chirurgie inter spécialités : 251,Greffes peau / parages hors brûlures : 198,Endoscopies digestives avec ou sans anesthésie : 734,affections médicales du nouveau né : 817,Endoscopies digestives thérapeutiques et anesthésie : sé : 577,Infections respiratoires : 591,Cardiologie autres : 762,          54,           0,           0,          43,           0,"       54,87","       34,19","        7,83","        1,53","        6,35","      701,21","       90,56","      468,72","        2,13",          31,"       108,8",,,,,,,,,,,,,,,,,,,,,,,,,"       0,997","       0,978","       1,144",,,,,,       34270,      193968,"       15,78","       58,79","       60,66","        78,5","        34,7",          50,"         0,2",N. Calc.,54 - [50 - 57],51% - [40% - 63%],53% - [41% - 64%],36% - [26% - 48%],85 - [82 - 87],69% - [39% - 91%],D,C,C,C,          40,"     29262,7","     73040,7","        30,3","         3,6","         2,2",,,
020000360,CLINIQUE SAINT CHRISTOPHE,OQN,TAA,CLI,T2,M1,C3,,          15,"        0,01","        0,32",                                      .z,                                      .z,           0,,"        50,6",,,,,,,          25,          20,,,         238,        1256,           0,        1764,        3499,           0,           0,           0,           0,           5,           0,        3513,,        1856,          27,,,,,,           4,,,,,     6319562,,     5133575,,           0,,           0,,           0,,           0,,     6352247,,                                      .z,,     -795838,,                                      .z,,     -407018,,     2910566,,      518871,,     -396749,,     -576326,,      179577,,           1,Chirurgie du sein : 4,Cataracte : 979,Arthroscopie du genou : 131,Hernie enfant : 0,RTU prostate : 85,Hernie adulte y compris cœlioscopie : 75,actes ORL et stomato divers : 1174,Cataractes : 980,Greffes peau / parages hors brûlures : 345,Chirurgies majeures orthopédiques (dont hanche et fémur : 184,"Arthroscopies, Biopsies ostéo-articulaires : 124",Endoscopies digestives avec ou sans anesthésie : 926,Endoscopies digestives thérapeutiques et anesthésie : sé : 377,"Lithotritie extracorporelle de l'appareil urinaire, en a : 94",Affections Cavité buccale et dents : 65,"Autres Maladies immunitaires, du Sang, des Organes hémat : 84",           0,           0,          20,           0,           0,"       21,27","         5,5",          13,           2,,"       60,35","       15,15","        41,9",,"         1,3",           2,,"        -0,5",,"        -6,2",,,,,,"        40,3",,"         1,5",,"        76,4",,"        78,4",,"       -33,1",,"       -22,8",,"        25,7",,"       117,4","       0,808","       0,997",,                                      .z,                                      .z,                                      .z,                                      .z,,,      253916,,,"       73,22","       89,65","        79,7",,          57,N. Calc.,66 - [62 - 69],45% - [34% - 57%],98% - [91% - 99%],100% - [100% - 100%],57 - [52 - 61],55% - [39% - 70%],A,,,,,"    140050,5","     56581,6","        30,6",,,                                      .z,                                      .z,                                      .z
020004404,CH DE CHATEAU-THIERRY,DGF,TAA,CH,T2,M2,C2,O2,"         6,3","        0,79","       15,05",                                      .z,                                      .z,"        65,9","        78,3",          74,"        55,2",         154,           4,           4,           8,           3,          42,          10,          23,           1,        7317,        1982,         917,        2087,        1234,         161,           0,           0,           0,          40,         695,        2863,       19437,        1323,         109,           1,           1,,,,           3,           2,,      740458,    59708474,,    37952619,,     1891041,,       17841,,       77657,,           0,,    54921351,,    47093152,,      413934,,     -200937,,     3350569,,    45499704,,    23834584,,     4468397,,     4321768,,      146629,,           1,,Chirurgie du sein : 2,Cataracte : 88,Arthroscopie du genou : 126,Hernie enfant : 0,RTU prostate : 27,Hernie adulte y compris cœlioscopie : 129,Cataractes : 88,Ligatures veines : 187,Intervention  peau et tissu sous-cutané : 247,"Chirurgies main, poignet : 215",Chirurgies majeures orthopédiques (dont hanche et fémur : 209,affections médicales du nouveau né : 716,Infections respiratoires : 564,Cardiologie autres : 610,Symptômes digestifs : 481,Signes et symptômes : 374,          40,          61,          40,          75,         100,"       66,95","       42,24","         8,6",           2,"        5,63","      626,09","       85,41","      415,28","        4,09","       39,94","       81,37",           8,,"         5,5",,"        48,4",,"         7,1",,"        64,2",,"         1,5",,"        78,7",,          61,,"        28,7",,"        29,7",,"       141,2",,"       162,8",,"       0,964","       1,089","       1,127","        27,1","        11,4","        17,9","        21,2",,       51031,      292400,"       20,72","       84,75","       38,37","        67,6","        56,1","        14,4",          45,N. Calc.,82 - [78 - 86],57% - [46% - 69%],73% - [61% - 82%],75% - [64% - 84%],92 - [90 - 94],N. Conc.,A,A,A,B,          31,"     19600,3","     74650,7","        18,9",           5,           3,"         5,9",,           0
020004495,CH BRISSET HIRSON,DGF,TAA,CH,T1,M1,C1,,"         7,6","        1,22","       22,19",                                      .z,                                      .z,"        92,3","        72,6",,,          60,,,,           0,           0,           0,           0,           0,        1817,         102,           1,         695,         155,          19,           0,           0,           0,           0,           1,           6,       10881,         133,          64,           1,,,,,,           1,,     3238800,    20015074,,     8897153,,     1211266,,           0,,        8713,,     2322368,,    18540650,,,,      169913,,     -134706,,     1194147,,    12822340,,     3128378,,     2491806,,     1927345,,      564461,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 114,Trauma crâniens : 61,Intervention  peau et tissu sous-cutané : 41,"Occlusions, sub-occlusions digestives : 18",Pathologies ORL et Stomato autres : 7,Infections respiratoires : 134,Toxicomanies et alcoolisme : 115,Cardiologie autres : 150,"Névroses, psychoses et autres troubles mentaux : 188",Signes et symptômes : 158,,,,,,"        24,5","       18,04","         0,6","         0,2",,"      216,73","       36,33","      126,92","        1,71","       18,27","        33,5","         7,4",,"         5,6",,"        58,9",,"         2,6",,"        32,6",,"         0,3",,"        77,4",,"        68,6",,"        37,9",,"        49,1",,         164,,"       121,5",,"       1,116","       0,969",           1,,,,,,      805672,,           0,           0,"       60,31",,,           1,          45,N. Calc.,64 - [60 - 67],70% - [59% - 80%],88% - [78% - 94%],89% - [80% - 95%],N. Conc.,N. Conc.,D,,C,D,           0,           0,"       771,7","        30,4",,,,,
020010047,POLYCLINIQUE ST CLAUDE,OQN,TAA,CLI,T3,M2,C3,O2,"        13,2","        0,15","         3,6",                                      .z,                                      .z,           0,"        94,4","        63,5","        57,6",          35,           4,          12,,           4,          69,          40,          20,,        2910,        3346,         978,        4010,        3609,         104,        3825,           0,           0,         898,         735,        6048,        8803,        4523,          78,           1,           1,           1,,,           6,           1,,,,    26113893,,    21235309,,       17095,,           0,,           0,,           0,,    23652172,,                                      .z,,     1296584,,                                      .z,,     1903491,,    16285856,,     3526945,,     4571876,,     4507633,,       64238,,           1,Chirurgie du sein : 79,Cataracte : 1179,Arthroscopie du genou : 152,Hernie enfant : 10,RTU prostate : 60,Hernie adulte y compris cœlioscopie : 333,Cataractes : 1180,actes ORL et stomato divers : 941,Chirurgies majeures orthopédiques (dont hanche et fémur : 361,Hernies : 447,"Arthroscopies, Biopsies ostéo-articulaires : 308",Endoscopies digestives avec ou sans anesthésie : 2275,Endoscopies digestives thérapeutiques et anesthésie : sé : 692,affections médicales du nouveau né : 578,Autres gastroentérites et maladies diverses du tube dige : 184,"Endoscopies génito-urinaires, avec ou sans anesthésie : 203",           0,          20,           0,           0,           0,"        48,5",          24,"        11,5","         6,5",           6,"      255,87",          30,"      212,16",           1,"        6,71",           6,,"         9,4",,"         7,2",,         100,,"         1,9",,"        32,6",,,,"        87,7",,"        27,3",,"        69,6",,"        70,6",,"        18,1",,"        67,8","       0,954","       0,906","       0,973",                                      .z,                                      .z,                                      .z,                                      .z,,,      351627,"       29,12","       63,34","       51,65","       75,89","        41,2",          90,,N. Calc.,52 - [49 - 56],36% - [26% - 48%],88% - [78% - 94%],99% - [93% - 99%],78 - [74 - 82],98% - [91% - 99%],B,A,B,A,          44,"     88333,4","    133529,7","        20,9",,"         1,8",                                      .z,                                      .z,                                      .z
030780092,CH MOULINS YZEURE,DGF,TAA,CH,T3,M3,C2,O3,"        12,4","        1,48","       14,95",                                      .z,                                      .z,"        58,3","        81,7","        76,5","        65,9",         249,           8,           2,           8,          11,          85,           8,          27,           2,       11280,        3542,        1358,        1278,        1188,         311,        2541,        8833,        5484,         453,        1147,        4168,       23845,        1912,         130,           1,           1,,,           1,           7,           2,,      704017,   139806136,,    69831130,,     5862066,,      396925,,      455355,,    30989054,,   136299459,,    84258563,,      193961,,        1297,,     2732021,,    90356315,,    22277989,,     6616334,,     6916400,,     -300067,,           1,,Chirurgie du sein : 5,Cataracte : 69,Arthroscopie du genou : 30,Hernie enfant : 2,RTU prostate : 138,Hernie adulte y compris cœlioscopie : 193,Chirurgies majeures orthopédiques (dont hanche et fémur : 332,Hernies : 207,Stimulateurs / défibrillateurs cardiaques : 211,Intervention  peau et tissu sous-cutané : 161,Chirurgies utérus / annexes : 254,affections médicales du nouveau né : 1169,Infections respiratoires : 646,"Cardiopathies, valvulopathies : 544",Autres gastroentérites et maladies diverses du tube dige : 543,Cardiologie autres : 415,          20,          20,          36,          50,           0,"      134,54","       81,13","       14,99",           6,"        5,46","     1877,17","      217,71","     1325,93","       26,74","       79,02","      227,77","         2,5",,"         1,9",,"       -31,3",,"         8,2",,"        29,3",,"         8,2",,"        68,3",,          58,,"        18,5",,"        17,7",,"       125,3",,"        59,6",,"       1,127","       1,036","       1,068","        33,6","        10,1","        15,9","        20,7",,       29020,      201798,"       20,75","       62,27","       25,12","       66,55","        67,5","         0,8",          43,N. Calc.,86 - [83 - 89],78% - [67% - 86%],90% - [81% - 96%],93% - [84% - 97%],85 - [82 - 88],77% - [64% - 87%],B,B,B,C,          34,"     18667,9","     70224,7","        15,8","         2,2","         5,2","         6,3","         9,5","         2,8"
