finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
020000048,CH GERONTOLOGIQUE,DGF,TAA,CH,T1,M1,C0,,"         4,8","        0,21","        7,78",                                      .z,                                      .z,"         0,2","        86,5",,,          31,,,,           8,,,,,         591,          21,           0,        2204,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           2,,,,,,,,,,    12577552,,     3521985,,        9049,,           0,,        9049,,     2924770,,    12009915,,     6192154,,     -192318,,     -199568,,      381704,,    10908690,,      646641,,     1292820,,     1365942,,      -73122,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 3,Intervention  peau et tissu sous-cutané : 8,Trauma crâniens : 4,"Occlusions, sub-occlusions digestives : 1",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Rééducation - Convalescence : 2204,Soins palliatifs : 121,Troubles mentaux d'origine organique et retards mentaux : 131,"Névroses, psychoses et autres troubles mentaux : 59",Signes et symptômes : 40,          25,          20,         150,          33,          33,"         8,9","         5,4","         1,2",,,"      134,56","       19,06","       92,64",           1,           2,"       19,86","         4,5",,"         2,7",,"        60,5",,"         1,7",,"         6,7",,"         1,2",,"        82,4",,"        48,9",,"        41,5",,"        39,3",,"       177,3",,"        83,9",,"        1,43","       1,639",,"        60,7","        13,4","         0,9","        46,4",,,,,,           0,,,"         4,7",          93,N. Calc.,93 - [90 - 95],94% - [86% - 98%],70% - [59% - 80%],65% - [53% - 75%],N. Conc.,N. Conc.,A,,,A,,,           0,"        20,9",,,,,
020000055,CH NOUVION EN THIERACHE,DGF,TAA,CH,T1,M1,C0,,"        16,8","         1,5","       35,09",                                      .z,                                      .z,"         1,3","        78,9",,,          15,,,,,,,,,         374,           7,           0,          17,           1,           0,           0,           0,           0,           0,           0,           0,,           1,          28,,,,,,,,,,     8261645,,     2769386,,        4349,,           0,,        4349,,      923672,,     7925751,,     2213464,,     -161542,,      -55389,,      326613,,    10068101,,      197238,,     4541554,,      587332,,     3954221,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 2,"Occlusions, sub-occlusions digestives : 2","Bronchites, bronchiolites et asthme : 0",Intervention  peau et tissu sous-cutané : 3,Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Soins palliatifs : 59,"Névroses, psychoses et autres troubles mentaux : 29","Cardiopathies, valvulopathies : 25",Troubles mentaux d'origine organique et retards mentaux : 14,Infections respiratoires : 15,          21,          20,           0,           0,           0,"        4,54","        4,18","        0,12",,,"       66,64","        9,38","        40,4",           1,           1,"       14,86","         4,1",,"         3,5",,"        85,1",,"         0,6",,"         2,1",,"         3,2",,"        65,1",,"        64,5",,          27,,"       209,1",,"       125,9",,"        46,5",,"       1,085","        0,75",,"        25,4","        14,7","         3,4","        19,4",,,,,,"        12,5",,,         103,"         0,2",N. Calc.,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,D,,,C,,,           0,"        30,7",,,,,"         4,2"
020000063,CH DE SAINT QUENTIN,DGF,TAA,CH,T3,M4,C3,O3,"        11,9","        0,71","        12,1",                                      .z,                                      .z,          46,"        77,2",          78,"        46,4",         292,          18,          11,          12,          51,         124,          30,          55,           1,       15405,        6518,        1737,        4804,        5041,         552,        8475,       17956,       16423,        2709,        1338,       10742,       41171,        5261,         137,           1,           1,,,           1,          13,           2,,     1344583,   181820805,,   122794784,,     8034548,,     1110000,,     4393249,,    15684595,,   170139751,,   144860514,,     -785344,,    -1221828,,     6867855,,   201332928,,   120806117,,    21514075,,    23619313,,    -2105238,,           1,,Chirurgie du sein : 117,Cataracte : 517,Arthroscopie du genou : 114,Hernie enfant : 12,RTU prostate : 155,Hernie adulte y compris cœlioscopie : 141,"Chirurgies main, poignet : 1987","Arthroscopies, Biopsies ostéo-articulaires : 801",Cataractes : 517,"Amygdalectomies, VG, drains transT : 579","Chirurgies transurétrales, autres : 425",affections médicales du nouveau né : 1432,Endoscopies digestives avec ou sans anesthésie : 1354,Signes et symptômes : 925,Infections respiratoires : 705,"Autres Maladies immunitaires, du Sang, des Organes hémat : 672",          80,          56,           0,         106,           0,"      165,45","       103,4","       20,72","        7,42","         8,4","      1971,4","       241,9","     1335,43","        12,8","       96,86","      284,41","         6,4",,"         3,5",,"       -21,8",,"        17,6",,"        65,3",,"         6,4",,"        70,3",,"        43,6",,"        50,7",,"        46,2",,"       169,1",,"        31,7",,"        0,93","       1,027","       1,048","        27,7","        10,4","        16,8",          18,,       49037,      295763,"       25,71","       72,84","       43,61","       79,04","        76,4",          76,"        10,2",N. Calc.,77 - [72 - 82],50% - [39% - 61%],70% - [59% - 80%],36% - [26% - 48%],84 - [80 - 89],55% - [42% - 68%],B,B,B,C,          42,"     34087,9",      131571,"        18,4","         3,4","         2,8","         7,1","         6,7",
020000071,HÔPITAL MAISON DE RETRAITE,DGF,TAA,CH,T1,M1,C0,,"        14,2","        0,93","       35,63",                                      .z,                                      .z,           0,"        49,4",,,          36,,,,,,,,,         492,          36,           0,           8,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          31,,,,,,,,,,     6031888,,     2142652,,        4314,,           0,,        4314,,     1436789,,     5861722,,,,      -31228,,       30219,,      160754,,     7290502,,      202282,,,,     1143388,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 19,"Occlusions, sub-occlusions digestives : 4",Intervention  peau et tissu sous-cutané : 8,Trauma crâniens : 2,"Bronchites, bronchiolites et asthme : 1",Toxicomanies et alcoolisme : 110,Soins palliatifs : 61,Signes et symptômes : 41,Troubles mentaux d'origine organique et retards mentaux : 41,Infections respiratoires : 19,,,,,,"        4,44","        3,62","         0,4",,,"       72,44","        9,63","       46,05","         0,5","        2,86","        13,4","         2,8",,"         2,4",,         100,,"         1,3",,"         4,7",,           0,,          79,,"        62,8",,"        71,2",,,,"       300,9",,"        46,7",,"       1,254","       1,465",,,,,,,,,,,           0,,,"         1,3","        10,2",N. Calc.,35 - [33 - 38],39% - [28% - 51%],74% - [63% - 83%],30% - [20% - 41%],N. Conc.,N. Conc.,E,,,C,,,           0,"        49,5",,,,,
020000253,CH DE LAON,DGF,TAA,CH,T2,M2,C2,O3,"         7,4","        0,44","        10,2",                                      .z,                                      .z,"        64,7",          81,"        71,8","        78,9",         156,          10,           4,           8,          14,          58,          13,          20,           4,        7464,        2986,        1362,        1769,        1696,         345,         984,           0,        5927,         926,         969,        4093,       29065,        1781,         121,           1,,,,,           6,           2,,      933590,    86853463,,    51730470,,     6039878,,      114126,,      435868,,     4050646,,    79640316,,    66332440,,     1043569,,      765669,,     5298021,,   100060296,,    58272110,,    26496400,,    10903683,,    15592717,,           1,,Chirurgie du sein : 6,Cataracte : 407,Arthroscopie du genou : 75,Hernie enfant : 7,RTU prostate : 84,Hernie adulte y compris cœlioscopie : 145,Cataractes : 408,"Chirurgies transurétrales, autres : 267",Chirurgies majeures orthopédiques (dont hanche et fémur : 299,"Amygdalectomies, VG, drains transT : 257",Hernies : 208,affections médicales du nouveau né : 1001,Infections respiratoires : 440,Autres gastroentérites et maladies diverses du tube dige : 379,Symptômes digestifs : 361,"Infections reins et voies urinaires, lithiases : 322",          80,         113,          20,          75,         100,"      101,73","       60,95","       16,23","        7,92","        7,25","      935,51","      134,72","      640,56","        4,27","       38,12","      117,84","         8,3",,"         5,7",,"      -641,3",,          11,,"        61,9",,"         3,1",,"        82,8",,"        37,3",,          50,,"       121,4",,"       117,4",,"        49,1",,"       1,166","       1,083","       0,993","        27,1","        10,9","        15,6","        18,5",,       54310,      199322,"       18,58","       32,19","       36,22","       75,86","        59,3","        11,9",          76,N. Calc.,83 - [79 - 87],56% - [45% - 67%],69% - [57% - 79%],74% - [63% - 83%],80 - [76 - 84],98% - [91% - 99%],A,B,B,B,          39,"     17887,4","     54272,9","        31,1","         1,2","         2,4","         6,7","         8,8",
020000261,CH DE SOISSONS,DGF,TAA,CH,T3,M3,C2,O3,"        11,9","        0,78","       12,49",                                      .z,                                      .z,"        49,2","        76,1","        89,9","        44,1",         214,          12,           8,           8,          12,          53,          10,          50,,       11390,        3278,        1679,        1957,        1660,         622,        3739,           0,        9505,        1541,        1225,        4458,       36662,        1912,         129,           2,           1,,,,           4,           2,,      686915,   113649101,,    70725925,,     2584303,,      252000,,      137152,,     3393183,,   108613078,,    84746233,,     1067087,,       26307,,     3827745,,   103767115,,    40020846,,    14867463,,    10695127,,     4172337,,           1,,Chirurgie du sein : 73,Cataracte : 362,Arthroscopie du genou : 91,Hernie enfant : 0,RTU prostate : 30,Hernie adulte y compris cœlioscopie : 182,Chirurgies majeures orthopédiques (dont hanche et fémur : 398,Cataractes : 361,Hernies : 257,Traumatismes du bassin et des membres : 174,Chirurgies utérus / annexes : 181,affections médicales du nouveau né : 1249,Signes et symptômes : 629,Symptômes digestifs : 388,Infections respiratoires : 410,Explorations nocturnes et apparentées : 524,,,,,,"      125,12","        80,7","       15,82",           6,          10,"     1173,32","       153,7","      824,39","         5,3","        41,7","      148,23","         4,4",,"         3,2",,"        63,7",,"        10,5",,"        44,5",,"         1,6",,"        79,4",,"        43,1",,"        35,9",,          50,,"       121,3",,          50,,"       0,912","       1,001","       0,998","        34,7","        12,8","        13,7","        19,1",,       39706,      374780,"       16,82","       84,59","       33,62","       68,12","        75,5","         3,6",          76,N. Calc.,85 - [81 - 89],45% - [34% - 57%],85% - [75% - 92%],64% - [52% - 74%],66 - [63 - 69],80% - [68% - 89%],A,B,B,B,          51,"     24517,8","     70274,1",          30,"         1,6","         1,4",,,           2
020000287,CH DE CHAUNY,DGF,TAA,CH,T2,M2,C2,O2,          10,"        0,84","       12,04",                                      .z,                                      .z,          51,"        81,1","        63,5","        50,5",         121,          12,           6,,           8,          25,          29,          25,           0,        5802,        1158,         920,        2019,        2174,         304,        1355,           0,           0,         129,         717,        2922,       17847,        2330,          86,           1,,,,,           4,           1,,      498636,,,    30033320,,,,           0,,     4111543,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 33,Cataracte : 537,Arthroscopie du genou : 55,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 100,Cataractes : 537,actes ORL et stomato divers : 343,"Amygdalectomies, VG, drains transT : 308",Chirurgie inter spécialités : 249,Greffes peau / parages hors brûlures : 205,Endoscopies digestives avec ou sans anesthésie : 653,affections médicales du nouveau né : 716,Endoscopies digestives thérapeutiques et anesthésie : sé : 572,Infections respiratoires : 497,Cardiologie autres : 389,          54,           0,           0,          43,           0,"       53,99","       33,92","        6,51","         1,8","        6,25","       687,9","       88,29","      462,79","         2,3","       31,06","      103,46",,,,,,,,,,,,,,,,,,,,,,,,,"       1,034","       0,939","       1,149",,,,,,       35090,      192081,"       18,83","       62,89","       65,25","       83,19","        34,1",          50,"         3,5",N. Calc.,54 - [50 - 57],51% - [40% - 63%],53% - [41% - 64%],36% - [26% - 48%],85 - [82 - 87],69% - [39% - 91%],D,C,C,C,          32,"     28027,1","     86852,2","        28,3",           3,"         2,6",,,
020000360,CLINIQUE SAINT CHRISTOPHE,OQN,TAA,CLI,T2,M1,C3,,"        14,3","        0,03","        0,59",                                      .z,                                      .z,           0,,"        55,9",,,,,,,          29,          20,,,         250,        1338,           0,        1556,        3619,           0,           0,           0,           0,          32,           0,        3766,,        1660,          29,,,,,,           4,,,,,     6015825,,     5692387,,           0,,           0,,           0,,,,     5772046,,                                      .z,,      230263,,                                      .z,,       95449,,     3231319,,      374455,,      249704,,        7812,,      241893,,           1,Chirurgie du sein : 1,Cataracte : 872,Arthroscopie du genou : 210,Hernie enfant : 0,RTU prostate : 70,Hernie adulte y compris cœlioscopie : 90,actes ORL et stomato divers : 1114,Cataractes : 872,Greffes peau / parages hors brûlures : 408,Chirurgies majeures orthopédiques (dont hanche et fémur : 283,"Arthroscopies, Biopsies ostéo-articulaires : 193",Endoscopies digestives avec ou sans anesthésie : 791,Endoscopies digestives thérapeutiques et anesthésie : sé : 358,"Lithotritie extracorporelle de l'appareil urinaire, en a : 116",Affections Cavité buccale et dents : 67,"Autres Maladies immunitaires, du Sang, des Organes hémat : 52",           0,           0,          20,           0,           0,"        20,5","         4,5",          13,           2,,"       60,92","       16,25","       41,37",,"         1,3",           2,,"         4,1",,"         1,4",,         100,,"         3,9",,"        24,4",,"         2,7",,"        71,4",,"        73,2",,"         0,5",,"        15,8",,"        25,9",,"       130,8","       0,859","       0,967",,                                      .z,                                      .z,                                      .z,                                      .z,,,      284563,,,"       72,72","       90,28","        82,5",,          57,N. Calc.,66 - [62 - 69],45% - [34% - 57%],98% - [91% - 99%],100% - [100% - 100%],57 - [52 - 61],55% - [39% - 70%],D,C,,B,,"    157570,5","     63316,3","        30,6",,,                                      .z,                                      .z,                                      .z
020004404,CH DE CHATEAU-THIERRY,DGF,TAA,CH,T2,M2,C2,O2,"         5,8","        0,72","       16,67",                                      .z,                                      .z,          70,"        78,1","        70,9","        50,2",         150,           4,           4,           8,           3,          32,          10,          23,           1,        7282,        1485,         867,        2094,        1400,         159,          38,           0,           0,          30,         655,        2504,       22063,        1324,         104,           1,           1,,,,           3,           2,,      815896,    61063316,,    37131269,,     1886721,,        1746,,      108249,,           0,,    59340004,,    47515466,,    -2287336,,    -2387557,,      485465,,    42400114,,    22404078,,     2890620,,     2887315,,        3305,,           1,,Chirurgie du sein : 3,Cataracte : 344,Arthroscopie du genou : 34,Hernie enfant : 0,RTU prostate : 21,Hernie adulte y compris cœlioscopie : 107,Cataractes : 344,Ligatures veines : 184,Intervention  peau et tissu sous-cutané : 252,"Chirurgies main, poignet : 196",Chirurgies majeures orthopédiques (dont hanche et fémur : 174,affections médicales du nouveau né : 675,Infections respiratoires : 544,Cardiologie autres : 623,Symptômes digestifs : 591,Signes et symptômes : 421,          40,          61,          40,          75,         100,"       67,73","       42,38","        8,74","        2,13","        4,95","      614,01","       86,04","      405,64","        4,56","       39,96","       77,81","         2,8",,"         0,8",,"      -189,9",,"        46,1",,"        67,4",,"         1,1",,"        81,7",,"        64,8",,"        17,8",,"        17,8",,"       145,6",,"       180,5",,"       0,915","       1,078","       1,104","        26,9","        13,8","        18,9","        25,1",,       53677,      246494,"       19,69","       84,41","       48,51","       81,88","        63,6","         9,3",          45,N. Calc.,82 - [78 - 86],57% - [46% - 69%],73% - [61% - 82%],75% - [64% - 84%],92 - [90 - 94],N. Conc.,A,A,A,B,          28,"     28846,9",       61901,"        23,8","         2,2","         3,6",,,
020004495,CH BRISSET HIRSON,DGF,TAA,CH,T1,M1,C1,,"         7,7","        0,83","       23,32",                                      .z,                                      .z,"        93,1","        71,2",,"         7,1",          60,,,,,,,           1,           0,        1840,         131,           1,         729,         172,          17,           0,           0,           0,           2,           0,           8,       10700,           7,          63,           1,,,,,           1,           1,,     1306977,    19694816,,     9304400,,     1220328,,           0,,       31424,,     2038130,,    18676807,,,,      196575,,      -80883,,      970991,,    11658923,,     2656394,,     2429625,,     1491978,,      937647,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 129,Trauma crâniens : 60,Intervention  peau et tissu sous-cutané : 64,"Occlusions, sub-occlusions digestives : 24",Pathologies ORL et Stomato autres : 8,Infections respiratoires : 174,Toxicomanies et alcoolisme : 119,Cardiologie autres : 152,"Névroses, psychoses et autres troubles mentaux : 142",Signes et symptômes : 115,           0,          20,           0,           0,           0,"       25,25","       20,15","         0,5","         0,6",,"      211,25","       40,35","       130,3",           1,"        13,6",          26,"         5,2",,"         4,6",,"        51,6",,"         2,7",,"        28,3",,"         3,4",,"        79,9",,"        71,1",,"        29,2",,"        47,5",,"       185,1",,"       122,4",,"       1,068","       0,868",           1,,,,,,      325119,         631,,,"       56,77",,,"         0,9",          45,N. Calc.,64 - [60 - 67],70% - [59% - 80%],88% - [78% - 94%],89% - [80% - 95%],N. Conc.,N. Conc.,C,,C,C,           0,           0,        1262,"        47,3",,,"         9,8","         4,6",
020010047,POLYCLINIQUE ST CLAUDE,OQN,TAA,CLI,T3,M2,C3,O2,"        12,7","        0,11","        3,55",                                      .z,                                      .z,           0,"        86,1",          64,"        55,6",          35,           4,          12,,           4,          68,          40,          20,           0,        2504,        3416,         971,        4248,        4145,         112,        2166,           0,           0,         854,         756,        6718,,        4756,          75,,,,,,           6,           1,,,,    27660168,,    21145411,,       33452,,           0,,       16556,,,,    24396426,,                                      .z,,     1724496,,                                      .z,,     2325566,,    18295590,,     3701780,,     6802374,,     6792167,,       10205,,           1,Chirurgie du sein : 87,Cataracte : 1249,Arthroscopie du genou : 210,Hernie enfant : 16,RTU prostate : 66,Hernie adulte y compris cœlioscopie : 323,Cataractes : 1248,actes ORL et stomato divers : 885,Chirurgies majeures orthopédiques (dont hanche et fémur : 475,Hernies : 455,"Arthroscopies, Biopsies ostéo-articulaires : 381",Endoscopies digestives avec ou sans anesthésie : 2267,Endoscopies digestives thérapeutiques et anesthésie : sé : 780,affections médicales du nouveau né : 260,Autres gastroentérites et maladies diverses du tube dige : 227,"Endoscopies génito-urinaires, avec ou sans anesthésie : 218",           0,          50,           9,          25,          33,"        50,3","        24,5","        12,5",           6,           5,"      265,92",          32,"      220,22",           1,"         5,7",           7,,"        11,8",,"         8,3",,         100,,"         1,6",,          29,,,,"        88,5",,"        32,3",,"       101,6",,"       101,8",,"        24,4",,"        68,5","       0,906","       0,906","       0,958",                                      .z,                                      .z,                                      .z,                                      .z,,,      396744,"        29,1","       67,91","       54,46","       77,98","        47,3",         104,,N. Calc.,52 - [49 - 56],36% - [26% - 48%],88% - [78% - 94%],99% - [93% - 99%],78 - [74 - 82],98% - [91% - 99%],B,A,B,A,          42,      107991,"    138601,6","        39,1",,"         2,6",                                      .z,                                      .z,                                      .z
030780092,CH MOULINS YZEURE,DGF,TAA,CH,T3,M3,C2,O3,"        13,5","        1,47","       15,89",                                      .z,                                      .z,"        57,6",          81,"        95,4","        63,1",         253,           8,           2,           8,          11,          72,           8,          29,           2,       11519,        3713,        1416,        1439,        1254,         264,        3141,        9425,        5749,         553,        1188,        4298,       24904,        2059,         129,           1,           1,,,,           7,           2,,      683719,   147603082,,    75117012,,     7028181,,      405980,,     1430662,,    31391872,,   142263822,,    88863986,,     -406586,,     -628090,,     4453418,,    98718250,,    31876247,,    14322564,,    11666066,,     2656498,,           1,,Chirurgie du sein : 13,Cataracte : 30,Arthroscopie du genou : 23,Hernie enfant : 5,RTU prostate : 107,Hernie adulte y compris cœlioscopie : 227,Chirurgies majeures orthopédiques (dont hanche et fémur : 324,Hernies : 262,Stimulateurs / défibrillateurs cardiaques : 270,Intervention  peau et tissu sous-cutané : 140,Chirurgies utérus / annexes : 249,affections médicales du nouveau né : 1209,Infections respiratoires : 556,"Cardiopathies, valvulopathies : 656",Autres gastroentérites et maladies diverses du tube dige : 532,Cardiologie autres : 471,          40,         111,          38,          50,         100,"      135,85","       81,23","       18,05","        5,82","         4,3","     1870,52","      216,07","     1326,08","       27,34","       78,02","      223,01","         3,6",,"         2,9",,          12,,"         7,2",,          38,,"         5,2",,"        72,5",,"        60,3",,"        29,9",,"        36,7",,"       110,4",,"        65,8",,"       1,129","       1,102","       1,058","        31,3","         9,8","        15,1","        18,7",,       27839,      217284,"       22,05","       66,95","       25,25","       68,81","        71,3","         1,9",         106,N. Calc.,86 - [83 - 89],78% - [67% - 86%],90% - [81% - 96%],93% - [84% - 97%],85 - [82 - 88],77% - [64% - 87%],B,B,B,C,          36,"     20089,6","     63029,2","        16,1","         2,3","         6,6","         6,3","         4,7","         1,4"
