finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
020000048,CH GERONTOLOGIQUE,DGF,TAA,CH,T1,M1,C0,,"         3,7","        0,99","        6,63",                                      .z,                                      .z,           0,"        92,6",,,          31,,,,           8,,,,,         573,          28,           0,        1829,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           3,,,,,,,,,,    12638287,,     3791389,,      288206,,           0,,       20000,,     2992474,,    12027004,,     5561417,,     -160587,,      -46449,,      530860,,    11599351,,      907363,,     1084211,,     1023762,,       60448,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 7,Intervention  peau et tissu sous-cutané : 15,Trauma crâniens : 3,"Occlusions, sub-occlusions digestives : 2",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Rééducation - Convalescence : 1826,Soins palliatifs : 90,Troubles mentaux d'origine organique et retards mentaux : 87,"Névroses, psychoses et autres troubles mentaux : 84",Signes et symptômes : 22,,,,,,"         9,1","         5,6","         1,2",,,"      130,09","       17,36","       88,73",           1,           3,          20,"         4,8",,"         3,8",,          74,,"         1,7",,"         8,5",,"         4,6",,"        74,8",,"        41,7",,"        31,1",,"        32,9",,"       139,3",,          51,,"       1,626","       1,709",,"        51,6","        12,2","         3,9","        38,2",,,,,,           0,,,"         0,1",,79,92 ± 3,96% ± 4%,51% ± 11%,28% ± 10%,N. Conc.,N. Conc.,A,,,A,,,           0,"        29,8",,,,,           0
020000055,CH NOUVION EN THIERACHE,DGF,TAA,CH,T1,M1,C0,,"        23,1","        1,74","       19,15",                                      .z,                                      .z,           0,"        73,9",,,          15,,,,,,,,,         377,          12,           0,          12,           1,           0,           0,           0,           0,           0,           0,           0,,           2,          31,,,,,,,,,,     7606019,,     2588659,,      162025,,           0,,        2385,,      891570,,     6906438,,     1895043,,      282293,,       40933,,      665553,,    10279961,,      356446,,     4551040,,      549666,,     4001374,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 5,"Occlusions, sub-occlusions digestives : 2","Bronchites, bronchiolites et asthme : 1",Intervention  peau et tissu sous-cutané : 0,Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Soins palliatifs : 84,"Névroses, psychoses et autres troubles mentaux : 34","Cardiopathies, valvulopathies : 32",Troubles mentaux d'origine organique et retards mentaux : 16,Infections respiratoires : 19,,,,,,"        4,22","        3,23","         0,3",,"        0,03","       65,29","        8,99","       40,01","        1,32",           2,"       12,97","         9,2",,"         7,7",,          88,,"         0,5",,"         3,7",,"         7,2",,"        67,6",,          56,,          29,,"       240,5",,"        60,6",,"        49,7",,"       1,028","       0,821",,          26,          11,           4,"        21,6",,,,,,"        7,69",,,,"         0,3",77,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,C,,,,           0,,           0,"        18,1",,,,,"         0,7"
020000063,CH DE SAINT QUENTIN,DGF,TAA,CH,T3,M4,C3,O3,"        12,1","        0,68","        8,26",                                      .z,                                      .z,"        44,9","        80,5",          69,"        48,9",         266,          18,          18,          12,          41,         124,          34,          56,           1,       15800,        6901,        1941,        5916,        4953,         665,        5917,       17495,       16044,        2288,        1410,       11173,       35510,        5108,         142,           1,           1,,           1,,          13,           2,    23049390,,   172304090,,   119777860,,    13921562,,      944500,,     7749256,,    15746393,,   153256268,,   133157297,,      -77607,,     -484766,,    14950490,,   210571180,,   119604812,,    21837033,,    28853881,,    -7016848,,           1,,Chirurgie du sein : 116,Cataracte : 555,Arthroscopie du genou : 321,Hernie enfant : 9,RTU prostate : 105,Hernie adulte y compris cœlioscopie : 171,"Chirurgies main, poignet : 1962","Arthroscopies, Biopsies ostéo-articulaires : 1048",Cataractes : 556,"Amygdalectomies, VG, drains transT : 389","Chirurgies transurétrales, autres : 462",affections médicales du nouveau né : 1509,Endoscopies digestives avec ou sans anesthésie : 1092,Signes et symptômes : 960,Infections respiratoires : 717,"Autres Maladies immunitaires, du Sang, des Organes hémat : 542",,,,,,"      149,55","       92,45",          19,"         9,1","         8,6","     1944,93","      228,85","     1330,59","        11,4","        94,5","      279,59","        11,1",,"         8,1",,"        54,4",,           8,,"        62,2",,"         7,9",,"        70,5",,"        36,5",,"        68,7",,          52,,"       244,2",,"        36,4",,"       0,907","        0,99","       1,107","        25,8","         9,9","        14,4","        18,3",      829115,,      296782,"       28,09","        64,5","       41,78","       74,46","        66,2",,"         6,1",89,76 ± 4,44% ± 11%,58% ± 11%,30% ± 10%,88% ± 3%,Donnée Manquante,C,B,B,C,          47,"     32694,6","    144727,5","        18,4","         2,7","         2,5",,,           0
020000071,HÔPITAL MAISON DE RETRAITE,DGF,TAA,CH,T1,M1,C0,,"        12,1","         3,2","       14,83",                                      .z,                                      .z,           0,"        74,7",,,          36,,,,,,,,,         599,          78,           0,          11,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          29,,,,,,,,,,     4008423,,     2388177,,       50415,,           0,,           0,,     1032066,,     3715051,,     2873799,,      150426,,      153119,,      297053,,     5948040,,      284213,,      785492,,      684333,,      101159,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 60,"Occlusions, sub-occlusions digestives : 4",Intervention  peau et tissu sous-cutané : 4,Trauma crâniens : 5,"Bronchites, bronchiolites et asthme : 2",Toxicomanies et alcoolisme : 182,Soins palliatifs : 46,Signes et symptômes : 0,Troubles mentaux d'origine organique et retards mentaux : 14,Infections respiratoires : 37,,,,,,"        3,61","         2,7","         0,5",,,"       68,63","        8,43","        43,4",,"         3,3","        13,5","         7,3",,"         6,3",,"        85,4",,           1,,"         6,7",,"         2,3",,"        80,4",,"        57,1",,"        67,2",,"        77,2",,"       329,6",,         125,,"       1,808","       2,298",,"        48,1","        11,4",           0,"        30,4",,,,,,           0,,,,"         6,1",32,51 ± 4,70% ± 10%,85% ± 8%,54% ± 11%,N. Conc.,N. Conc.,A,,,,,,           0,          54,,,,,           0
020000253,CH DE LAON,DGF,TAA,CH,T2,M2,C2,O3,"         8,9","        0,89","        8,64",                                      .z,                                      .z,"        66,3","        83,6","        69,9",          61,         142,          10,,           8,          12,          61,          11,          29,           4,        7858,        3116,        1339,        2552,        1681,         359,        1054,           0,        5569,         668,         999,        4017,       27829,        2014,         128,           1,           1,,,,           8,           2,    19143348,,    87619936,,    57481250,,    11873885,,      278690,,     3764793,,     4003693,,    80944835,,    65375891,,    -1508702,,    -1750873,,     6151781,,    86432454,,    47620182,,    10191425,,    10435851,,     -244425,,           1,,Chirurgie du sein : 15,Cataracte : 306,Arthroscopie du genou : 135,Hernie enfant : 4,RTU prostate : 65,Hernie adulte y compris cœlioscopie : 159,Cataractes : 306,"Chirurgies transurétrales, autres : 234",Chirurgies majeures orthopédiques (dont hanche et fémur : 262,"Amygdalectomies, VG, drains transT : 199",Hernies : 206,affections médicales du nouveau né : 1029,Infections respiratoires : 508,Autres gastroentérites et maladies diverses du tube dige : 349,Symptômes digestifs : 446,"Infections reins et voies urinaires, lithiases : 374",,,,,,"      102,97","       65,24","       15,25","         6,5","         5,2","      926,98","       134,1","      629,05","        3,32","       38,98","      121,53","         7,6",,"         6,7",,"        61,5",,"         7,7",,          61,,"        14,5",,"        85,3",,"        66,4",,"        47,1",,          46,,"       121,6",,"        57,7",,"       1,057","       1,023","       1,087",          24,"         9,7","        15,8","        18,5",     1087690,,      157080,"       16,42","       48,62","       35,04","       68,37","        69,5","         6,9",,82,70 ± 5,51% ± 11%,56% ± 11%,61% ± 11%,76% ± 3%,92% ± 7%,A,,,,          46,"     18993,8","     59535,3","        25,7","         1,8","         3,2",,,           0
020000261,CH DE SOISSONS,DGF,TAA,CH,T3,M3,C2,O3,"        10,2","        0,78","        9,71",                                      .z,                                      .z,"        60,9","        76,4",          98,"        48,4",         198,          16,,           8,          14,          71,           7,          48,,       11323,        3571,        1711,        1591,        1446,         597,        2710,           0,        8839,        1393,        1309,        4766,       32798,        1709,         125,           2,           1,,,,           6,           2,    18014303,,   103595961,,    67017761,,     5321230,,      228864,,      650000,,     3240050,,    98185412,,    79376262,,      120699,,     -519678,,     4105207,,   100934893,,    38222665,,     7089339,,     9407542,,    -2318203,,           1,,Chirurgie du sein : 67,Cataracte : 281,Arthroscopie du genou : 187,Hernie enfant : 3,RTU prostate : 51,Hernie adulte y compris cœlioscopie : 205,Chirurgies majeures orthopédiques (dont hanche et fémur : 377,Cataractes : 280,Hernies : 265,Traumatismes du bassin et des membres : 164,Chirurgies utérus / annexes : 193,affections médicales du nouveau né : 1332,Signes et symptômes : 744,Symptômes digestifs : 506,Infections respiratoires : 479,Explorations nocturnes et apparentées : 446,,,,,,"       121,4","       73,85","       15,95",          10,"        10,8","     1280,19","      141,44","       933,9","        5,76","        47,8","      151,29","         5,2",,"         3,8",,"        83,3",,"         9,3",,"        43,7",,"         5,3",,"        81,2",,"        37,4",,          35,,"        26,4",,"       146,9",,"        59,3",,"       0,882","       0,974","        1,04","        29,9","         9,9","        15,8","        17,8",      979038,,      258957,"       18,79","       83,44","       28,82","       61,82","        93,9","        13,6",,81,84 ± 4,33% ± 10%,90% ± 7%,64% ± 11%,90% ± 2%,85% ± 9%,B,B,B,B,          51,"     20751,4","     72160,3","        33,4","         0,9","         1,4",,,"         0,7"
020000287,CH DE CHAUNY,DGF,TAA,CH,T2,M2,C2,O2,"         8,2","        0,44","        7,45",                                      .z,                                      .z,           0,"        73,4","        44,5","        31,1",         135,          12,           6,,          10,          57,          14,          38,,        6287,        1680,         851,        4086,        2236,         346,         804,           0,           0,          63,         695,        3092,       14157,        2382,          91,           1,,,,,           6,           1,     7043855,,    54479294,,    34281663,,     4424081,,       80000,,     1181895,,     2650058,,    52233373,,    44979704,,    -2514189,,    -2583753,,     1326289,,           0,,,,    -1275375,,     -134538,,    -1140837,,           1,,Chirurgie du sein : 31,Cataracte : 392,Arthroscopie du genou : 57,Hernie enfant : 2,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 66,Cataractes : 392,actes ORL et stomato divers : 520,"Amygdalectomies, VG, drains transT : 314",Chirurgie inter spécialités : 249,Greffes peau / parages hors brûlures : 241,Endoscopies digestives avec ou sans anesthésie : 608,affections médicales du nouveau né : 688,Endoscopies digestives thérapeutiques et anesthésie : sé : 576,Infections respiratoires : 591,Cardiologie autres : 810,,,,,,"       57,74","       35,75","         8,5","         2,2","         5,8","      684,76","       90,87","      456,13","         2,5","        30,4","      104,86","         4,1",,"         2,3",,"         8,4",,,,,,"         2,4",,,,,,"        -0,9",,"        -8,9",,           0,,,,"       1,027","       0,976","       1,128","        32,2","        12,1","        17,7","        28,7",      529613,,      130871,"       17,41","       53,83","        57,1","       73,55","        72,6",,"         4,3",67,58 ± 4,41% ± 11%,45% ± 11%,24% ± 9%,82% ± 3%,N. Conc.,A,,,,          37,       27602,"     67570,1",          23,"         2,5","         2,3",,,           0
020000360,CLINIQUE SAINT CHRISTOPHE,OQN,TAA,CLI,T2,M1,C3,,"        10,7","        0,07","        0,49",                                      .z,                                      .z,           0,,          56,,,,,,,          30,          34,,,         345,        1540,           0,        1957,        3004,           0,           0,           0,           0,          19,           0,        3405,,        2125,          32,,,,,,           4,,      326624,,,     7161159,,     5309329,,       26821,,           0,,           0,,,,     6830494,,                                      .z,,      133153,,                                      .z,,      519105,,     4640761,,      898244,,      224524,,      161810,,       62713,,           1,Chirurgie du sein : 4,Cataracte : 719,Arthroscopie du genou : 141,Hernie enfant : 1,RTU prostate : 90,Hernie adulte y compris cœlioscopie : 76,actes ORL et stomato divers : 1074,Cataractes : 719,Greffes peau / parages hors brûlures : 347,Chirurgies majeures orthopédiques (dont hanche et fémur : 221,"Arthroscopies, Biopsies ostéo-articulaires : 134",Endoscopies digestives avec ou sans anesthésie : 1055,Endoscopies digestives thérapeutiques et anesthésie : sé : 418,"Lithotritie extracorporelle de l'appareil urinaire, en a : 107",Affections Cavité buccale et dents : 87,"Autres Maladies immunitaires, du Sang, des Organes hémat : 69",,,,,,"        23,2","         9,6","         9,7",           3,,"       63,91","       13,31","        48,6",,           1,           1,,"         4,6",,"         6,7",,"        61,1",,"         1,7",,"        35,3",,"         4,4",,"        76,7",,"        67,4",,"         8,6",,          12,,"        26,8",,          91,"        0,92","       0,955",,                                      .z,                                      .z,                                      .z,                                      .z,,,      253553,,,"       65,79","        86,5","        40,3",,,74,66 ± 3,24% ± 9%,88% ± 7%,100% ± 0%,48% ± 4%,71% ± 13%,A,,,,,       93541,"     75627,7",,,,                                      .z,                                      .z,                                      .z
020004404,CH DE CHATEAU-THIERRY,DGF,TAA,CH,T2,M2,C2,O2,"         7,3","        0,72","       13,59",                                      .z,                                      .z,"        12,5","        85,9",          76,"        51,6",         154,           4,           4,           8,           6,          42,           6,          24,           1,        7474,        1972,         906,        2090,         652,         179,           0,           0,           0,          22,         720,        2156,       14792,        1138,         104,           1,           1,,,,           3,           2,    12351455,,    56762984,,    38010990,,     3524758,,       25815,,      489276,,      500000,,    53549487,,    47276797,,     -415353,,     -453293,,     2170552,,    49864608,,    26655397,,     4505086,,     5228771,,     -723685,,           1,,Chirurgie du sein : 5,Cataracte : 0,Arthroscopie du genou : 75,Hernie enfant : 2,RTU prostate : 36,Hernie adulte y compris cœlioscopie : 105,Cataractes : 0,Ligatures veines : 65,Intervention  peau et tissu sous-cutané : 261,"Chirurgies main, poignet : 120",Chirurgies majeures orthopédiques (dont hanche et fémur : 147,affections médicales du nouveau né : 741,Infections respiratoires : 511,Cardiologie autres : 617,Symptômes digestifs : 631,Signes et symptômes : 470,,,,,,"       68,25","       44,96","         8,3","         2,4","         5,6","       660,1","       91,75","      438,95","         2,9",          40,"        86,5","         5,7",,"         3,7",,"        13,9",,"        12,3",,"        64,3",,"        10,3",,"        71,8",,"        58,4",,"        35,6",,"        30,7",,"       138,8",,"       157,8",,"       1,065","       1,129","       1,108","        26,8","        12,1","        16,5","        24,9",      823430,,      207515,"       19,44","       79,83","       24,85","       36,63","        49,4",           4,,66,81 ± 4,54% ± 11%,74% ± 10%,63% ± 11%,95% ± 2%,N. Conc.,A,A,A,B,          31,"     12953,4","     55653,5","        18,5","         4,2","         3,1",,,           0
020004495,CH BRISSET HIRSON,DGF,TAA,CH,T1,M1,C1,,"         8,4","        0,71","       14,25",                                      .z,                                      .z,"        85,9","        78,7",,,          60,,,,           4,           0,,           0,,        1761,          93,           2,        1115,         207,          49,           0,           0,           0,           0,           0,           6,       11292,         231,          68,           1,,,,,,,     4276934,,,,     8136673,,,,           0,,       56857,,,,,,,,,,,,,,,,,,,,,,,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 133,Trauma crâniens : 57,Intervention  peau et tissu sous-cutané : 60,"Occlusions, sub-occlusions digestives : 25",Pathologies ORL et Stomato autres : 5,Infections respiratoires : 145,Toxicomanies et alcoolisme : 157,Cardiologie autres : 120,"Névroses, psychoses et autres troubles mentaux : 256",Signes et symptômes : 160,,,,,,"       27,27","        17,4","         0,2",           3,,"      227,62","       42,86","      131,64","        1,86","       17,91","       33,35",,,,,,,,,,,,,,,,,,,,,,,,,"       1,273","       0,998","       0,711",           0,           0,           0,"       -10,6",      577964,,,,,          69,,,"         6,1",,87,50 ± 3,31% ± 10%,80% ± 9%,79% ± 9%,N. Conc.,N. Conc.,A,,,,           0,           0,        2730,"        30,6",,,,,"         9,3"
020010047,POLYCLINIQUE ST CLAUDE,OQN,TAA,CLI,T3,M2,C3,O2,"        12,1","        0,19","        2,59",                                      .z,                                      .z,           0,"       106,5","        70,4","        72,5",          35,           4,          12,,           4,         107,          10,          40,,        3327,        3588,        1187,        3694,        3162,         120,        3593,           0,           0,         710,         896,        6186,        9331,        4394,          78,,,,,,           7,           1,,,,    26493508,,    21930710,,      151460,,       16676,,           0,,,,    24246538,,                                      .z,,      971135,,                                      .z,,     1684665,,    13674028,,     3628143,,     1848117,,     1720897,,      127219,,           1,Chirurgie du sein : 99,Cataracte : 1092,Arthroscopie du genou : 214,Hernie enfant : 20,RTU prostate : 50,Hernie adulte y compris cœlioscopie : 319,Cataractes : 1093,actes ORL et stomato divers : 667,Chirurgies majeures orthopédiques (dont hanche et fémur : 356,Hernies : 439,"Arthroscopies, Biopsies ostéo-articulaires : 370",Endoscopies digestives avec ou sans anesthésie : 1818,Endoscopies digestives thérapeutiques et anesthésie : sé : 672,affections médicales du nouveau né : 617,Autres gastroentérites et maladies diverses du tube dige : 201,"Endoscopies génito-urinaires, avec ou sans anesthésie : 221",,,,,,"        45,5","        20,8","         9,6","         6,2",           6,"       256,7","       31,28","      211,76",           1,"         5,5","        7,16",,"         8,5",,"         6,2",,         100,,"         2,2",,"        42,4",,"         1,9",,"        83,2",,"        19,2",,"        25,9",,"        27,8",,"        24,3",,"        59,9","       0,948","       0,954","       0,979",                                      .z,                                      .z,                                      .z,                                      .z,,,      296803,"       29,13","       62,52","       46,63","       69,92","       144,3",,,83,73 ± 4,61% ± 11%,85% ± 8%,96% ± 4%,92% ± 3%,98% ± 3%,C,A,B,C,          53,"     93836,6","    155815,9","        18,1",,"         1,8",                                      .z,                                      .z,                                      .z
030780092,CH MOULINS YZEURE,DGF,TAA,CH,T3,M3,C2,O3,"        13,6","        1,41","       13,84",                                      .z,                                      .z,"        58,2","        83,4","        85,6","        57,2",         245,           8,           2,           8,          11,          79,           8,          33,           2,       11210,        3520,        1398,        1506,        1254,         313,        2375,        7298,        5487,         492,        1161,        4065,       24501,        1626,         139,           1,           1,,,,           8,           2,    18672168,,   135449862,,    72297853,,     9375799,,      397550,,     1316370,,    30766474,,   126052238,,    81730027,,      930089,,      100437,,     8581986,,    88379155,,    21124243,,    15200466,,     8546729,,     6653737,,           1,,Chirurgie du sein : 31,Cataracte : 11,Arthroscopie du genou : 70,Hernie enfant : 3,RTU prostate : 115,Hernie adulte y compris cœlioscopie : 152,Chirurgies majeures orthopédiques (dont hanche et fémur : 335,Hernies : 193,Stimulateurs / défibrillateurs cardiaques : 166,Intervention  peau et tissu sous-cutané : 161,Chirurgies utérus / annexes : 250,affections médicales du nouveau né : 1182,Infections respiratoires : 610,"Cardiopathies, valvulopathies : 482",Autres gastroentérites et maladies diverses du tube dige : 507,Cardiologie autres : 467,,,,,,"      130,88","       80,18","        12,2","         8,7","         5,5","     1815,33","      214,54","     1269,78","       28,78","       75,11","      227,12","         6,9",,"         6,1",,"        58,6",,"         2,5",,"        28,5",,"         4,2",,"        72,2",,"        58,2",,"        24,7",,          44,,"       112,9",,"        57,8",,"       1,134","       1,065","       1,057","        29,8","         7,9","        17,3","        18,4",      696723,,      170722,"       19,81","       58,11","       26,27","       66,78","        71,3","         0,5",,92,81 ± 4,61% ± 11%,69% ± 10%,68% ± 10%,92% ± 2%,67% ± 12%,B,B,B,C,          32,"     15400,3","     83660,3","        15,7","         1,6","         5,5",,,"         1,1"
030780100,CH MONTLUCON,DGF,TAA,CH,T3,M3,C2,O3,"         9,6","        1,47","       15,29",                                      .z,                                      .z,"        44,3","        83,1",         129,          58,         232,           2,           2,          10,          11,          50,           7,          33,,       10850,        3114,        1544,        1841,         890,         335,        1796,           0,        5220,         795,        1271,        3577,       25305,        1343,         126,           1,           1,,,,           5,           2,    26890979,,   126988716,,    79326646,,    18010626,,      343568,,    12468355,,    12996115,,   114821688,,    84027165,,    -4460077,,    -4531275,,     7863034,,   114890730,,    91882441,,     -943747,,     9383896,,   -10327643,,           1,,Chirurgie du sein : 115,Cataracte : 0,Arthroscopie du genou : 91,Hernie enfant : 2,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 159,Chirurgies majeures orthopédiques (dont hanche et fémur : 344,Trauma crâniens : 248,"Chirurgies main, poignet : 153",Traumatismes du bassin et des membres : 195,Hernies : 218,affections médicales du nouveau né : 1304,Infections respiratoires : 401,Cardiologie autres : 353,Toxicomanies et alcoolisme : 544,Signes et symptômes : 519,,,,,,"       98,02","       53,85","        8,73",           5,"         6,6","     1511,93","      152,66","     1046,22","       17,09","       71,13","      224,83","         9,6",,           6,,"        21,8",,"        11,7",,"        96,5",,"         2,8",,"        89,6",,"        37,8",,"        29,8",,          -3,,"       102,5",,"        50,3",,"       1,048","       1,069","       1,001","        29,5","         8,7","        15,3","        19,6",      850980,,      251704,"       15,26","       73,35","       22,23","       39,43","        57,8",,"         8,4",73,66 ± 5,49% ± 11%,65% ± 10%,11% ± 7%,82% ± 4%,60% ± 12%,C,,,,          38,"     15725,2","    106333,6",          22,"         3,2","         4,1",,,"        10,7"
