finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
020000048,CH GERONTOLOGIQUE,DGF,TAA,CH,T1,M1,C0,,                                      .c,"        1,19","        7,25",                                      .z,                                      .z,           0,          87,,,          31,,,,           8,,,,,         579,          22,           0,        1591,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           4,,,,,,,,,,    12398697,,     3719402,,      287889,,           0,,       17908,,     3013226,,    11548299,,     5319645,,      114097,,      -13242,,      827885,,    11587911,,     1044125,,     1323712,,     1114584,,      209128,,"      1,0157",,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 7,Intervention  peau et tissu sous-cutané : 12,Trauma crâniens : 0,"Occlusions, sub-occlusions digestives : 2",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Rééducation - Convalescence : 1589,Soins palliatifs : 82,Troubles mentaux d'origine organique et retards mentaux : 71,"Névroses, psychoses et autres troubles mentaux : 92",Signes et symptômes : 34,,,,,,"         8,6","         5,1","         1,2",,,"      199,88","       20,36","      157,52",           1,           3,          18,"         6,9",,"         6,1",,"        85,2",,"         1,3",,"         9,6",,"         5,5",,"        73,1",,"        39,2",,"        35,2",,"        41,8",,"       126,2",,"        38,4",,"       1,526","       1,534",,"        52,7","        11,9","         3,1",          38,,,,,,           0,,,"         0,6",,98,87 ± 3,96% ± 4%,90% ± 7%,60% ± 11%,N. Conc.,,,,,,,,           0,"        25,6",,,,,           0
020000055,CH NOUVION EN THIERACHE,DGF,TAA,CH,T1,M1,C0,,                                      .c,"        0,97","       27,98",                                      .z,                                      .z,           0,"        74,9",,,          15,,,,,,,,,         385,          18,           0,           7,           1,           0,           0,           0,           0,           0,           0,           0,,           1,          31,,,,,,,,,,,,     2201602,,      136425,,           0,,       28692,,      881671,,,,     1861782,,      580349,,      185912,,     1226037,,,,,,,,,,,,"      0,9566",,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 4,"Occlusions, sub-occlusions digestives : 10","Bronchites, bronchiolites et asthme : 0",Intervention  peau et tissu sous-cutané : 2,Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Soins palliatifs : 81,"Névroses, psychoses et autres troubles mentaux : 35","Cardiopathies, valvulopathies : 28",Troubles mentaux d'origine organique et retards mentaux : 20,Infections respiratoires : 19,,,,,,"        4,48","        3,68","         0,1",,"        0,03","      117,21","       10,47","       92,35","        1,36","        1,17","       11,86",,,,,"        93,5",,,,,,,,,,,,,,,,,,,,"       0,942","       0,898",,"        28,7","        10,1","         4,5","        25,3",,,,,,"        5,26",,,,           0,85,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,C,,,,           0,,           0,"        20,8",,,,,           0
020000063,CH DE SAINT QUENTIN,DGF,TAA,CH,T3,M4,C3,O3,                                      .c,"        0,87",           8,                                      .z,                                      .z,"        45,9","        76,6","        67,9",          53,         262,          24,          18,          12,          41,         124,          30,          56,           1,       15612,        6648,        1988,        6443,        4734,         582,        5265,       18668,       16875,        2167,        1421,       10608,       30013,        4811,         141,           1,           1,,           1,,          14,           2,    23175144,,   169708618,,   117570311,,    13013013,,        3944,,     7555161,,    15204730,,   149401894,,   130029397,,     3088720,,     1165466,,    15502057,,   206795330,,   115714002,,    17300362,,    24301294,,    -7000932,,"      1,0064",,Chirurgie du sein : 95,Cataracte : 535,Arthroscopie du genou : 334,Hernie enfant : 8,RTU prostate : 94,Hernie adulte y compris cœlioscopie : 170,"Chirurgies main, poignet : 1861","Arthroscopies, Biopsies ostéo-articulaires : 906",Cataractes : 539,"Amygdalectomies, VG, drains transT : 407","Chirurgies transurétrales, autres : 396",affections médicales du nouveau né : 1532,Endoscopies digestives avec ou sans anesthésie : 893,Signes et symptômes : 1007,Infections respiratoires : 655,"Autres Maladies immunitaires, du Sang, des Organes hémat : 468",,,,,,"      147,71","       88,71",          19,"         9,1","         8,6",        2054,"       233,6","     1429,25","        12,4","        93,1","      285,65",          12,,"         8,6",,"        59,2",,"         7,5",,"        62,3",,"         7,4",,"        70,3",,"        34,1",,"        59,4",,"        42,3",,"       212,8",,"        49,7",,"       0,862","       0,943","        1,15","        28,5","         9,7","        13,7","        17,1",      827684,,      256434,"       29,98","       64,82","       41,59","       73,05","        71,7",,"         7,9",91,69 ± 5,40% ± 11%,60% ± 11%,26% ± 10%,87 ± 4,,A,,,,          53,"     28904,9","    135248,8","        12,9","         2,9","         2,1",,,           0
020000071,HÔPITAL MAISON DE RETRAITE,DGF,TAA,CH,T1,M1,C0,,                                      .c,"        2,59","       14,48",                                      .z,                                      .z,           0,"        66,6",,,          36,,,,,,,,,         599,          51,           0,           6,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          30,,,,,,,,,,     3856197,,     2411121,,       55144,,           0,,        2691,,      925588,,     3569404,,     2930425,,      162874,,      202043,,      279426,,     5075400,,      328129,,     1149416,,     1061019,,       88397,,"      1,0171",,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 34,"Occlusions, sub-occlusions digestives : 5",Intervention  peau et tissu sous-cutané : 3,Trauma crâniens : 2,"Bronchites, bronchiolites et asthme : 5",Toxicomanies et alcoolisme : 162,Soins palliatifs : 58,Signes et symptômes : 0,Troubles mentaux d'origine organique et retards mentaux : 11,Infections respiratoires : 39,,,,,,"        4,11","         3,2","         0,5",,,"       92,13","        7,83","        67,4","         0,3","         2,8","        13,8","         7,4",,"         6,1",,"        80,2",,"         1,2",,"         7,9",,           4,,"        82,4",,"        55,2",,"       108,5",,"       117,5",,"       313,1",,          65,,"       1,539","       2,058",,"        45,4","        12,4",           0,"        43,4",,,,,,           0,,,"         0,3","         7,9",35,38 ± 2,36% ± 11%,53% ± 11%,36% ± 11%,N. Conc.,,,,,,,,           0,"        26,2",,,,,           0
020000253,CH DE LAON,DGF,TAA,CH,T2,M2,C2,O3,                                      .c,"        0,91","        7,66",                                      .z,                                      .z,"        59,7","        81,2","        71,1","        62,2",         142,          10,,           8,          12,          61,          11,          29,           4,        7788,        3150,        1323,        2627,        1777,         356,         916,           0,        5640,         572,        1012,        4202,       25883,        1944,         125,           1,           1,,,,           8,           2,    18311624,,    83628065,,    55340785,,    10238390,,       11140,,     2489717,,     3649077,,    79883646,,    66028194,,     -765412,,     -877269,,     2217902,,    74270198,,    37466587,,     7171595,,     8141661,,     -970067,,"      0,9888",,Chirurgie du sein : 11,Cataracte : 452,Arthroscopie du genou : 119,Hernie enfant : 1,RTU prostate : 91,Hernie adulte y compris cœlioscopie : 186,Cataractes : 453,"Chirurgies transurétrales, autres : 232",Chirurgies majeures orthopédiques (dont hanche et fémur : 266,"Amygdalectomies, VG, drains transT : 219",Hernies : 223,affections médicales du nouveau né : 1024,Infections respiratoires : 454,Autres gastroentérites et maladies diverses du tube dige : 357,Symptômes digestifs : 557,"Infections reins et voies urinaires, lithiases : 315",,,,,,"      114,25","       69,58","        16,8","         7,9","        8,23","     1044,33","      141,91","      729,47","        6,13","       41,84","      124,98","         4,5",,"         2,5",,"        21,8",,"        16,9",,"        57,7",,"        22,6",,"        85,5",,"        64,5",,"        37,2",,"        32,8",,"       148,9",,"        59,5",,"       1,032","       0,962","        1,11","        24,5","        10,9","        16,2",          19,      968869,,      160694,"       14,72","       43,57","       36,07","       72,56","        73,4","        12,3",,86,57 ± 4,44% ± 11%,43% ± 11%,51% ± 11%,82 ± 3,,A,,,,          41,"     18014,1","     55332,7","        14,1","         1,5",           2,,,           0
020000261,CH DE SOISSONS,DGF,TAA,CH,T3,M3,C2,O3,                                      .c,"        0,94","       10,09",                                      .z,                                      .z,          62,"        76,5","        87,4","        46,5",         190,          16,,           8,          14,          74,           7,          48,,       11194,        3497,        1692,        1595,        1227,         537,        2172,           0,        8592,        1162,        1283,        4368,       27645,        1548,         128,           2,           1,,,,           6,           2,    17471240,,    98494874,,    65699597,,     5159177,,           0,,      566731,,     3032865,,    93737950,,    76769614,,      196947,,     -387814,,     4601157,,    99324677,,    38184413,,     8414336,,     8799294,,     -384958,,"       0,994",,Chirurgie du sein : 80,Cataracte : 99,Arthroscopie du genou : 159,Hernie enfant : 2,RTU prostate : 63,Hernie adulte y compris cœlioscopie : 150,Chirurgies majeures orthopédiques (dont hanche et fémur : 370,Cataractes : 99,Hernies : 202,Traumatismes du bassin et des membres : 191,Chirurgies utérus / annexes : 179,affections médicales du nouveau né : 1306,Signes et symptômes : 509,Symptômes digestifs : 715,Infections respiratoires : 460,Explorations nocturnes et apparentées : 415,,,,,,"      121,74","       74,99","       15,15",           9,"        10,8","     1377,76","      147,35","     1015,31",          11,"        47,6","       156,5","         4,8",,"         4,4",,"        87,7",,"         8,3",,"        43,5",,"         6,5",,"        79,8",,"        37,5",,"        34,3",,"        32,8",,"       160,9",,"        44,6",,"       0,839","       0,968","       1,026","        32,5","        12,7","        17,4","        17,1",      882386,,      241322,"       16,45","       79,85","       25,97","       57,75","        79,7","         7,3",,91,78 ± 4,40% ± 11%,85% ± 8%,39% ± 11%,77 ± 4,,C,,,,          49,"     19022,9","     70711,6",          18,"         1,2","         1,4",,,"         0,7"
020000287,CH DE CHAUNY,DGF,TAA,CH,T2,M2,C2,O2,                                      .c,"        0,36","        5,89",                                      .z,                                      .z,           0,"        73,4","        49,2",          35,         151,          12,           6,,           4,          57,          14,          38,,        6756,        2068,         914,        3952,        2252,         357,         797,           0,           0,          49,         729,        3423,       14531,        2749,          95,           1,,,,,           6,           1,     7120781,,    55243528,,    36115825,,     4609279,,           0,,     1393307,,     2666793,,    53403169,,    45466201,,    -1807237,,    -1906491,,     1159594,,    33086976,,    15921646,,      -76633,,     2524513,,    -2601146,,"      0,9982",,Chirurgie du sein : 60,Cataracte : 409,Arthroscopie du genou : 73,Hernie enfant : 1,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 67,Cataractes : 409,actes ORL et stomato divers : 512,"Amygdalectomies, VG, drains transT : 286",Chirurgie inter spécialités : 294,Greffes peau / parages hors brûlures : 261,Endoscopies digestives avec ou sans anesthésie : 734,affections médicales du nouveau né : 728,Endoscopies digestives thérapeutiques et anesthésie : sé : 655,Infections respiratoires : 660,Cardiologie autres : 545,,,,,,"       59,05","       35,13","        10,5","         2,6",           6,"      780,36","        97,9","      543,82",           2,"        29,9","      106,74","         3,3",,           2,,"        -0,9",,"        13,7",,"        68,4",,"         3,5",,"        80,4",,"        53,4",,"        17,3",,"        -0,5",,"       132,9",,"       111,7",,"        1,08","       1,032","       1,175","        32,5","        12,8","        17,3","        28,1",      450682,,      138633,"        19,2","       53,65","       52,13","       69,55","        73,1",,"         1,9",81,57 ± 4,34% ± 10%,56% ± 11%,21% ± 9%,80 ± 3,,,,,,          39,"     27459,2",       58193,"        14,5","         2,1","         2,1",,,           0
020000360,CLINIQUE SAINT CHRISTOPHE,OQN,TAA,CLI,T2,M1,C3,,                                      .c,"        0,01","        0,48",                                      .z,                                      .z,           0,,"        59,3",,,,,,,          30,          34,,,         348,        1630,           0,        1967,        2918,           6,           0,           0,           0,          27,           0,        3486,,        2103,          32,,,,,,           4,,      323260,,,,,     5264193,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,"      0,9931",Chirurgie du sein : 7,Cataracte : 844,Arthroscopie du genou : 118,Hernie enfant : 1,RTU prostate : 60,Hernie adulte y compris cœlioscopie : 110,actes ORL et stomato divers : 1011,Cataractes : 845,Greffes peau / parages hors brûlures : 286,Chirurgies majeures orthopédiques (dont hanche et fémur : 229,"Arthroscopies, Biopsies ostéo-articulaires : 110",Endoscopies digestives avec ou sans anesthésie : 1140,Endoscopies digestives thérapeutiques et anesthésie : sé : 387,"Lithotritie extracorporelle de l'appareil urinaire, en a : 96",Affections Cavité buccale et dents : 74,"Autres Maladies immunitaires, du Sang, des Organes hémat : 70",,,,,,"        24,3","         9,5","        10,9",           3,,"        57,8","        12,8",          44,,,           1,,,,,,,,,,,,,,,,,,,,,,,,,"        0,81","       0,958",,                                      .z,                                      .z,                                      .z,                                      .z,,,      248557,,,"       63,82","       82,81","        39,2",,,83,67 ± 3,16% ± 8%,94% ± 5%,98% ± 3%,49 ± 3,,A,,,,,"     91568,3","     66011,1",,,,                                      .z,                                      .z,                                      .z
020004404,CH DE CHATEAU-THIERRY,DGF,TAA,CH,T2,M2,C2,O2,                                      .c,"        0,67","       12,98",                                      .z,                                      .z,           0,"        82,1","        84,7","        55,7",         152,           4,           4,           8,           6,          40,           2,          24,           1,        7181,        1942,         953,        1665,         541,         169,           0,           0,           0,          19,         738,        2058,       13994,        1013,         105,           1,,,,,           5,           2,    11793284,,    55126189,,    37673884,,     3651530,,        1924,,      663238,,,,    51454011,,           0,,     -636498,,     -729568,,     2800100,,    47263905,,    23514921,,     4911581,,     7419225,,    -2507644,,"      0,9973",,Chirurgie du sein : 6,Cataracte : 0,Arthroscopie du genou : 49,Hernie enfant : 1,RTU prostate : 26,Hernie adulte y compris cœlioscopie : 85,Cataractes : 0,Ligatures veines : 58,Intervention  peau et tissu sous-cutané : 188,"Chirurgies main, poignet : 100",Chirurgies majeures orthopédiques (dont hanche et fémur : 138,affections médicales du nouveau né : 755,Infections respiratoires : 375,Cardiologie autres : 489,Symptômes digestifs : 617,Signes et symptômes : 520,,,,,,"       69,19","       45,53","         8,7","         2,4","         5,6","      772,02","       88,69","      549,94","        2,91","       32,88","        97,6","         6,7",,           5,,"        38,8",,"         8,4",,"        60,1",,"         5,3",,"        74,9",,"        55,7",,"        52,6",,"        34,8",,"        96,1",,"        67,3",,"        1,02","       1,089","       1,096",           0,           0,           0,,     1133970,,      119234,"       18,97","       74,92","       21,79","       31,53",         123,"         9,9",,88,70 ± 4,41% ± 11%,73% ± 10%,43% ± 11%,90 ± 2,,,,,,          34,"     13154,8","     51287,7","        22,5","         3,8","         2,9",,,
020004495,CH BRISSET HIRSON,DGF,TAA,CH,T1,M1,C1,,                                      .c,"        0,55","       11,12",                                      .z,                                      .z,"        81,8","        72,3",,,          60,,,,           2,           0,,           0,,        2101,         166,          25,        1083,         196,          62,           0,           0,           0,           1,           1,          13,       10421,         512,          72,           1,,,,,,,     4337926,,    18996127,,    10454450,,     2043798,,           0,,       98124,,     1832975,,    18433745,,    13595441,,     -415426,,     -429358,,      454443,,    20862825,,     3511188,,     3011255,,     2753936,,      257319,,"       1,012",,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 121,Trauma crâniens : 87,Intervention  peau et tissu sous-cutané : 82,"Occlusions, sub-occlusions digestives : 28",Pathologies ORL et Stomato autres : 14,Infections respiratoires : 106,Toxicomanies et alcoolisme : 142,Cardiologie autres : 161,"Névroses, psychoses et autres troubles mentaux : 200",Signes et symptômes : 46,,,,,,          14,          10,"         0,4","         0,2",           1,"       266,6","        39,4","       173,7",           2,"        19,5",          32,           3,,"         2,3",,          -9,,"         7,7",,"        30,6",,"         3,8",,          69,,          62,,"        54,5",,"        59,6",,"       285,8",,"       159,1",,"       1,116","       1,197","        0,69","        25,8","        11,7","        11,5","        18,3",,,,           0,           0,"       54,14",,,"         3,3",,90,50 ± 4,28% ± 10%,94% ± 5%,39% ± 11%,Donnée Manquante,,A,,,,           0,           0,"      2932,5",          30,,"         4,8",,,"         8,7"
020010047,POLYCLINIQUE ST CLAUDE,OQN,TAA,CLI,T3,M2,C3,O2,                                      .c,"        0,18","        2,56",                                      .z,                                      .z,           0,"       107,2","        59,3","        59,9",          35,           4,          12,,           4,         107,          10,          40,,        3645,        3554,        1231,        3592,        3134,         104,        3145,           0,           0,         499,         949,        6189,        8105,        4272,          79,,,,,,           7,           1,,,,    26683531,,    21945896,,      117826,,           0,,       33124,,          61,,    24488921,,                                      .z,,      895570,,                                      .z,,     1303523,,    13640900,,     4713905,,     1731389,,     1577098,,      154291,,"      0,9965",Chirurgie du sein : 85,Cataracte : 1115,Arthroscopie du genou : 205,Hernie enfant : 16,RTU prostate : 41,Hernie adulte y compris cœlioscopie : 255,Cataractes : 1115,actes ORL et stomato divers : 589,Chirurgies majeures orthopédiques (dont hanche et fémur : 347,Hernies : 369,"Arthroscopies, Biopsies ostéo-articulaires : 357",Endoscopies digestives avec ou sans anesthésie : 1815,Endoscopies digestives thérapeutiques et anesthésie : sé : 644,affections médicales du nouveau né : 945,Autres gastroentérites et maladies diverses du tube dige : 183,"Endoscopies génito-urinaires, avec ou sans anesthésie : 225",,,,,,"        46,7","        21,6","        10,6","         6,2",           6,"      277,25","       32,35","      231,79",           1,"        4,93","        7,18",,"         8,2",,"         4,7",,         100,,"         3,6",,"        54,8",,"         0,1",,"        79,3",,          15,,"        23,5",,"        25,8",,"        53,3",,"        62,6","       0,917","       0,949","       0,983",                                      .z,                                      .z,                                      .z,                                      .z,,,      291707,"       27,29","       65,36","       46,86","       70,69","       143,3",,,91,58 ± 4,45% ± 11%,56% ± 11%,95% ± 5%,91 ± 2,,,,,,          58,"     91676,8","    139014,7","        20,9",,"         1,7",                                      .z,                                      .z,                                      .z
030780092,CH MOULINS YZEURE,DGF,TAA,CH,T3,M3,C2,O3,                                      .c,"        1,07","        13,3",                                      .z,                                      .z,"        57,5","        83,7","        90,1","        59,9",         245,           8,           2,           8,          18,          79,           8,          33,           2,       11038,        3233,        1530,        2782,        1168,         332,        2205,        6365,        5338,         483,        1245,        3879,       23062,        1758,         134,           1,           1,,,,           8,           2,    19638400,,   132915770,,    72260933,,     9318996,,       42250,,     1582059,,    30451454,,   122250956,,    80024919,,     1138298,,      934503,,     9759521,,    86232387,,    24692565,,    15641193,,     9423906,,     6217287,,"      0,9937",,Chirurgie du sein : 28,Cataracte : 12,Arthroscopie du genou : 86,Hernie enfant : 5,RTU prostate : 68,Hernie adulte y compris cœlioscopie : 162,Chirurgies majeures orthopédiques (dont hanche et fémur : 338,Hernies : 196,Stimulateurs / défibrillateurs cardiaques : 95,Intervention  peau et tissu sous-cutané : 119,Chirurgies utérus / annexes : 245,affections médicales du nouveau né : 1283,Infections respiratoires : 532,"Cardiopathies, valvulopathies : 478",Autres gastroentérites et maladies diverses du tube dige : 483,Cardiologie autres : 384,,,,,,"      127,47","       74,57","        12,3","         7,7","         5,5","     1977,94","      215,51","      1432,6","       29,14","       74,12","      226,57",           8,,"         7,1",,"        60,8",,"         2,5",,"        33,4",,"         4,6",,"        69,6",,"        57,2",,"        28,1",,"        46,7",,         112,,"        55,8",,"       1,091","       1,047","       1,008","        27,9","         8,1","        16,7","        19,5",      732776,,      166466,"       21,12","       65,17","       26,54","       64,79","        66,4","         2,2",,82,73 ± 4,56% ± 11%,66% ± 10%,35% ± 10%,89 ± 3,,B,B,B,C,          37,"     15412,3","     80365,5","        15,8","         1,9","         5,2",,,           0
030780100,CH MONTLUCON,DGF,TAA,CH,T3,M3,C2,O3,                                      .c,"        1,63","       14,51",                                      .z,                                      .z,"        39,9","        86,9","       100,1","        61,4",         263,           2,,,          11,          50,           7,          33,,       11020,        3061,        1585,        2094,         817,         317,        2030,           0,        5000,         689,        1352,        3494,       23267,        1528,         124,           1,           1,,,,           5,           2,    22726577,,   121134023,,    75969702,,    12273356,,         596,,     7146802,,    11231527,,   111786598,,    82100744,,    -5216551,,    -5743828,,     6123051,,   119958905,,    96586257,,     -234054,,     9412267,,    -9646321,,"      1,0096",,Chirurgie du sein : 118,Cataracte : 128,Arthroscopie du genou : 48,Hernie enfant : 3,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 150,Chirurgies majeures orthopédiques (dont hanche et fémur : 276,Trauma crâniens : 221,"Chirurgies main, poignet : 105",Traumatismes du bassin et des membres : 155,Hernies : 220,affections médicales du nouveau né : 1368,Infections respiratoires : 365,Cardiologie autres : 484,Toxicomanies et alcoolisme : 583,Signes et symptômes : 397,,,,,,"      107,66","       55,08","       10,08",           6,"         5,8","     1742,94","      166,13","     1272,23","       16,86","       73,36","      214,36","         7,7",,"         4,9",,"         6,1",,"        15,8",,"        97,7",,"         7,5",,"        88,5",,"        40,9",,"        30,7",,"        -0,8",,"        89,5",,"        51,7",,"        1,11","       1,118","       1,027","        31,9","         9,4","        16,3","        18,5",      712432,,      244204,"        14,2","       76,81","       21,08","       27,07","        53,1",,"         6,9",90,60 ± 5,41% ± 11%,60% ± 11%,8% ± 6%,66 ± 4,,C,,,,          40,"     16119,2","     89150,3","        17,5","         2,3","         4,8",,,"         9,9"
